"viagem_id","faturamento","km_rodado","data_inicio","motorista_id","cliente_id"
"3522","1446","181","2016-05-05","8","6"
"3523","2884","361","2016-05-06","8","12"
"3524","4538","568","2016-05-07","8","10"
"3525","615","77","2016-05-08","8","6"
"3526","3475","435","2016-05-09","8","9"
"3527","3595","450","2016-05-10","8","1"
"3528","2868","359","2016-05-11","8","8"
"3529","1693","212","2016-05-12","8","8"
"3530","1853","232","2016-05-13","8","23"
"3531","1230","154","2016-05-14","8","19"
"3532","1669","209","2016-05-15","8","8"
"3533","1550","194","2016-05-16","8","13"
"3534","1805","226","2016-05-17","8","5"
"3535","4634","580","2016-05-18","8","13"
"3536","3387","424","2016-05-19","8","13"
"3537","4186","524","2016-05-20","8","8"
"3538","3459","433","2016-05-21","8","22"
"3539","3499","438","2016-05-22","8","23"
"3540","2436","305","2016-05-23","8","18"
"3541","2436","305","2016-05-24","8","19"
"3542","2269","284","2016-05-25","8","22"
"3543","3028","379","2016-05-26","8","23"
"3544","3651","457","2016-05-27","8","23"
"3545","1078","135","2016-05-28","8","24"
"3546","719","90","2016-05-29","8","13"
"3547","2428","304","2016-05-30","8","12"
"3548","607","76","2016-05-31","8","4"
"3549","583","73","2016-06-01","8","16"
"3550","2397","300","2016-06-02","8","1"
"3551","2277","285","2016-06-03","8","7"
"3552","3275","410","2016-06-04","8","2"
"3553","3363","421","2016-06-05","8","18"
"3554","679","85","2016-06-06","8","10"
"3555","894","112","2016-06-07","8","18"
"3556","1502","188","2016-06-08","8","22"
"3557","3068","384","2016-06-09","8","8"
"3558","2844","356","2016-06-10","8","16"
"3559","2804","351","2016-06-11","8","3"
"3560","4610","577","2016-06-12","8","23"
"3561","2061","258","2016-06-13","8","22"
"3562","2916","365","2016-06-14","8","4"
"3563","4402","551","2016-06-15","8","15"
"3564","2516","315","2016-06-16","8","2"
"3565","2117","265","2016-06-17","8","23"
"3566","2181","273","2016-06-18","8","8"
"3567","2333","292","2016-06-19","8","3"
"3568","1637","205","2016-06-20","8","9"
"3569","4090","512","2016-06-21","8","10"
"3570","3044","381","2016-06-22","8","3"
"3571","1534","192","2016-06-23","8","18"
"3572","3387","424","2016-06-24","8","20"
"3573","1470","184","2016-06-25","8","17"
"3574","3427","429","2016-06-26","8","13"
"3575","4570","572","2016-06-27","8","12"
"3576","3060","383","2016-06-28","8","11"
"3577","838","105","2016-06-29","8","24"
"3578","503","63","2016-06-30","8","22"
"3579","567","71","2016-07-01","8","13"
"3580","4394","550","2016-07-02","8","17"
"3581","838","105","2016-07-03","8","18"
"3582","3156","395","2016-07-04","8","19"
"3583","4666","584","2016-07-05","8","10"
"3584","1414","177","2016-07-06","8","18"
"3585","4282","536","2016-07-07","8","20"
"3586","4218","528","2016-07-08","8","22"
"3587","2069","259","2016-07-09","8","1"
"3588","1062","133","2016-07-10","8","22"
"3589","2101","263","2016-07-11","8","22"
"3590","934","117","2016-07-12","8","22"
"3591","4314","540","2016-07-13","8","11"
"3592","1574","197","2016-07-14","8","23"
"3593","1605","201","2016-07-15","8","10"
"3594","2444","306","2016-07-16","8","22"
"3595","3611","452","2016-07-17","8","8"
"3596","4322","541","2016-07-18","8","11"
"3597","1398","175","2016-07-19","8","1"
"3598","4082","511","2016-07-20","8","10"
"3599","2093","262","2016-07-21","8","24"
"3600","1550","194","2016-07-22","8","14"
"3601","4386","549","2016-07-23","8","19"
"3602","2237","280","2016-07-24","8","1"
"3603","1166","146","2016-07-25","8","6"
"3604","3595","450","2016-07-26","8","23"
"3605","3012","377","2016-07-27","8","10"
"3606","3419","428","2016-07-28","8","9"
"3607","4746","594","2016-07-29","8","19"
"3608","3092","387","2016-07-30","8","18"
"3609","783","98","2016-07-31","8","7"
"3610","1326","166","2016-08-01","8","7"
"3611","2540","318","2016-08-02","8","21"
"3612","4754","595","2016-08-03","8","2"
"3613","1813","227","2016-08-04","8","5"
"3614","3627","454","2016-08-05","8","3"
"3615","2309","289","2016-08-06","8","8"
"3616","3739","468","2016-08-07","8","15"
"3617","543","68","2016-08-08","8","2"
"3618","2524","316","2016-08-09","8","24"
"3619","3363","421","2016-08-10","8","1"
"3620","3683","461","2016-08-11","8","13"
"3621","4010","502","2016-08-12","8","11"
"3622","743","93","2016-08-13","8","10"
"3623","703","88","2016-08-14","8","1"
"3624","2420","303","2016-08-15","8","4"
"3625","4226","529","2016-08-16","8","24"
"3626","1390","174","2016-08-17","8","19"
"3627","2924","366","2016-08-18","8","17"
"3628","4026","504","2016-08-19","8","5"
"3629","1070","134","2016-08-20","8","18"
"3630","4138","518","2016-08-21","8","14"
"3631","2029","254","2016-08-22","8","3"
"3632","3779","473","2016-08-23","8","5"
"3633","1757","220","2016-08-24","8","17"
"3634","3307","414","2016-08-25","8","9"
"3635","2444","306","2016-08-26","8","4"
"3636","3395","425","2016-08-27","8","23"
"3637","4338","543","2016-08-28","8","16"
"3638","2285","286","2016-08-29","8","8"
"3639","806","101","2016-08-30","8","3"
"3640","2085","261","2016-08-31","8","1"
"3641","1733","217","2016-09-01","8","8"
"3642","1110","139","2016-09-02","8","9"
"3643","3691","462","2016-09-03","8","7"
"3644","1150","144","2016-09-04","8","2"
"3645","3172","397","2016-09-05","8","9"
"3646","623","78","2016-09-06","8","21"
"3647","2285","286","2016-09-07","8","19"
"3648","2892","362","2016-09-08","8","16"
"3649","2636","330","2016-09-09","8","22"
"3650","1406","176","2016-09-10","8","10"
"3651","3379","423","2016-09-11","8","21"
"3652","2341","293","2016-09-12","8","20"
"3653","4426","554","2016-09-13","8","23"
"3654","1805","226","2016-09-14","8","8"
"3655","2093","262","2016-09-15","8","7"
"3656","2852","357","2016-09-16","8","20"
"3657","1542","193","2016-09-17","8","23"
"3658","3148","394","2016-09-18","8","4"
"3659","703","88","2016-09-19","8","21"
"3660","2724","341","2016-09-20","8","12"
"3661","3483","436","2016-09-21","8","5"
"3662","3323","416","2016-09-22","8","3"
"3663","3108","389","2016-09-23","8","12"
"3664","767","96","2016-09-24","8","1"
"3665","4210","527","2016-09-25","8","16"
"3666","2365","296","2016-09-26","8","1"
"3667","910","114","2016-09-27","8","6"
"3668","527","66","2016-09-28","8","22"
"3669","1574","197","2016-09-29","8","17"
"3670","4306","539","2016-09-30","8","20"
"3671","1166","146","2016-10-01","8","9"
"3672","3971","497","2016-10-02","8","10"
"3673","527","66","2016-10-03","8","22"
"3674","1598","200","2016-10-04","8","14"
"3675","2836","355","2016-10-05","8","11"
"3676","3092","387","2016-10-06","8","11"
"3677","1222","153","2016-10-07","8","11"
"3678","1134","142","2016-10-08","8","1"
"3679","2836","355","2016-10-09","8","22"
"3680","4722","591","2016-10-10","8","14"
"3681","966","121","2016-10-11","8","4"
"3682","4322","541","2016-10-12","8","5"
"3683","4082","511","2016-10-13","8","22"
"3684","3267","409","2016-10-14","8","21"
"3685","3923","491","2016-10-15","8","20"
"3686","3811","477","2016-10-16","8","10"
"3687","4690","587","2016-10-17","8","1"
"3688","3403","426","2016-10-18","8","14"
"3689","3811","477","2016-10-19","8","4"
"3690","1709","214","2016-10-20","8","6"
"3691","2269","284","2016-10-21","8","4"
"3692","4386","549","2016-10-22","8","15"
"3693","4722","591","2016-10-23","8","17"
"3694","3611","452","2016-10-24","8","13"
"3695","2253","282","2016-10-25","8","3"
"3696","4050","507","2016-10-26","8","19"
"3697","607","76","2016-10-27","8","8"
"3698","4290","537","2016-10-28","8","17"
"3699","1973","247","2016-10-29","8","12"
"3700","3507","439","2016-10-30","8","14"
"3701","990","124","2016-10-31","8","3"
"3702","4250","532","2016-11-01","8","23"
"3703","4674","585","2016-11-02","8","8"
"3704","2636","330","2016-11-03","8","8"
"3705","3499","438","2016-11-04","8","24"
"3706","1230","154","2016-11-05","8","1"
"3707","2213","277","2016-11-06","8","4"
"3708","4418","553","2016-11-07","8","21"
"3709","3451","432","2016-11-08","8","1"
"3710","3787","474","2016-11-09","8","24"
"3711","1142","143","2016-11-10","8","11"
"3712","543","68","2016-11-11","8","6"
"3713","559","70","2016-11-12","8","2"
"3714","1494","187","2016-11-13","8","12"
"3715","511","64","2016-11-14","8","23"
"3716","3555","445","2016-11-15","8","6"
"3717","1542","193","2016-11-16","8","12"
"3718","2500","313","2016-11-17","8","16"
"3719","1158","145","2016-11-18","8","20"
"3720","719","90","2016-11-19","8","11"
"3721","4306","539","2016-11-20","8","16"
"3722","974","122","2016-11-21","8","21"
"3723","1414","177","2016-11-22","8","2"
"3724","1526","191","2016-11-23","8","21"
"3725","3499","438","2016-11-24","8","18"
"3726","4570","572","2016-11-25","8","6"
"3727","1949","244","2016-11-26","8","21"
"3728","4018","503","2016-11-27","8","3"
"3729","3419","428","2016-11-28","8","24"
"3730","1941","243","2016-11-29","8","16"
"3731","1765","221","2016-11-30","8","2"
"3732","2061","258","2016-12-01","8","2"
"3733","3723","466","2016-12-02","8","14"
"3734","2349","294","2016-12-03","8","15"
"3735","3955","495","2016-12-04","8","7"
"3736","2452","307","2016-12-05","8","11"
"3737","4362","546","2016-12-06","8","18"
"3738","1574","197","2016-12-07","8","4"
"3739","2333","292","2016-12-08","8","9"
"3740","647","81","2016-12-09","8","13"
"3741","3235","405","2016-12-10","8","10"
"3743","2021","253","2015-09-01","9","10"
"3744","1326","166","2015-09-02","9","8"
"3745","3459","433","2015-09-03","9","12"
"3746","551","69","2015-09-04","9","21"
"3747","679","85","2015-09-05","9","6"
"3748","4098","513","2015-09-06","9","24"
"3749","3108","389","2015-09-07","9","20"
"3750","1869","234","2015-09-08","9","12"
"3751","2980","373","2015-09-09","9","13"
"3752","1358","170","2015-09-10","9","15"
"3753","3116","390","2015-09-11","9","5"
"3754","4786","599","2015-09-12","9","16"
"3755","1829","229","2015-09-13","9","21"
"3756","2772","347","2015-09-14","9","7"
"3757","3963","496","2015-09-15","9","12"
"3758","2117","265","2015-09-16","9","3"
"3759","2612","327","2015-09-17","9","3"
"3760","3643","456","2015-09-18","9","13"
"3761","3603","451","2015-09-19","9","10"
"3762","3283","411","2015-09-20","9","15"
"3763","3371","422","2015-09-21","9","15"
"3764","623","78","2015-09-22","9","14"
"3765","3403","426","2015-09-23","9","4"
"3766","2836","355","2015-09-24","9","17"
"3767","3947","494","2015-09-25","9","12"
"3768","2748","344","2015-09-26","9","22"
"3769","3803","476","2015-09-27","9","19"
"3770","2468","309","2015-09-28","9","19"
"3771","1582","198","2015-09-29","9","13"
"3772","2412","302","2015-09-30","9","2"
"3773","2860","358","2015-10-01","9","8"
"3774","1022","128","2015-10-02","9","12"
"3775","1973","247","2015-10-03","9","13"
"3776","1222","153","2015-10-04","9","17"
"3777","703","88","2015-10-05","9","22"
"3778","3779","473","2015-10-06","9","22"
"3779","1901","238","2015-10-07","9","3"
"3780","854","107","2015-10-08","9","18"
"3781","671","84","2015-10-09","9","3"
"3782","1741","218","2015-10-10","9","16"
"3783","1613","202","2015-10-11","9","19"
"3784","1126","141","2015-10-12","9","9"
"3785","3699","463","2015-10-13","9","24"
"3786","735","92","2015-10-14","9","18"
"3787","1558","195","2015-10-15","9","20"
"3788","3140","393","2015-10-16","9","9"
"3789","1677","210","2015-10-17","9","5"
"3790","2293","287","2015-10-18","9","5"
"3791","3243","406","2015-10-19","9","15"
"3792","1086","136","2015-10-20","9","3"
"3793","3259","408","2015-10-21","9","4"
"3794","2181","273","2015-10-22","9","10"
"3795","4242","531","2015-10-23","9","4"
"3796","1877","235","2015-10-24","9","11"
"3797","2061","258","2015-10-25","9","6"
"3798","4058","508","2015-10-26","9","8"
"3799","4442","556","2015-10-27","9","6"
"3800","3259","408","2015-10-28","9","1"
"3801","1014","127","2015-10-29","9","21"
"3802","2876","360","2015-10-30","9","11"
"3803","4138","518","2015-10-31","9","5"
"3804","4778","598","2015-11-01","9","21"
"3805","3435","430","2015-11-02","9","18"
"3806","2229","279","2015-11-03","9","15"
"3807","862","108","2015-11-04","9","6"
"3808","3971","497","2015-11-05","9","15"
"3809","1725","216","2015-11-06","9","17"
"3810","703","88","2015-11-07","9","20"
"3811","4618","578","2015-11-08","9","20"
"3812","4266","534","2015-11-09","9","1"
"3813","4722","591","2015-11-10","9","5"
"3814","3411","427","2015-11-11","9","2"
"3815","4706","589","2015-11-12","9","23"
"3816","1781","223","2015-11-13","9","17"
"3817","4586","574","2015-11-14","9","8"
"3818","3116","390","2015-11-15","9","18"
"3819","4538","568","2015-11-16","9","5"
"3820","1877","235","2015-11-17","9","19"
"3821","4394","550","2015-11-18","9","2"
"3822","1797","225","2015-11-19","9","3"
"3823","2109","264","2015-11-20","9","4"
"3824","3643","456","2015-11-21","9","13"
"3825","4538","568","2015-11-22","9","21"
"3826","2029","254","2015-11-23","9","5"
"3827","3811","477","2015-11-24","9","23"
"3828","1110","139","2015-11-25","9","1"
"3829","2452","307","2015-11-26","9","22"
"3830","1829","229","2015-11-27","9","8"
"3831","4282","536","2015-11-28","9","19"
"3832","3803","476","2015-11-29","9","10"
"3833","1877","235","2015-11-30","9","7"
"3834","2237","280","2015-12-01","9","19"
"3835","2205","276","2015-12-02","9","2"
"3836","2628","329","2015-12-03","9","22"
"3837","639","80","2015-12-04","9","4"
"3838","2333","292","2015-12-05","9","12"
"3839","3227","404","2015-12-06","9","5"
"3840","2205","276","2015-12-07","9","13"
"3841","2293","287","2015-12-08","9","12"
"3842","1454","182","2015-12-09","9","21"
"3843","3651","457","2015-12-10","9","13"
"3844","3979","498","2015-12-11","9","8"
"3845","4602","576","2015-12-12","9","22"
"3846","1382","173","2015-12-13","9","24"
"3847","1326","166","2015-12-14","9","13"
"3848","1829","229","2015-12-15","9","21"
"3849","3132","392","2015-12-16","9","17"
"3850","1198","150","2015-12-17","9","5"
"3851","3907","489","2015-12-18","9","13"
"3852","4386","549","2015-12-19","9","9"
"3853","4418","553","2015-12-20","9","8"
"3854","2620","328","2015-12-21","9","14"
"3855","2860","358","2015-12-22","9","13"
"3856","2524","316","2015-12-23","9","12"
"3857","2205","276","2015-12-24","9","20"
"3858","1030","129","2015-12-25","9","14"
"3859","3595","450","2015-12-26","9","24"
"3860","527","66","2015-12-27","9","7"
"3861","1310","164","2015-12-28","9","6"
"3862","3395","425","2015-12-29","9","3"
"3863","1070","134","2015-12-30","9","14"
"3864","1238","155","2015-12-31","9","19"
"3865","1653","207","2016-01-01","9","23"
"3866","1837","230","2016-01-02","9","5"
"3867","4122","516","2016-01-03","9","3"
"3868","2644","331","2016-01-04","9","3"
"3869","4210","527","2016-01-05","9","13"
"3870","2077","260","2016-01-06","9","18"
"3871","1158","145","2016-01-07","9","23"
"3872","1781","223","2016-01-08","9","7"
"3873","3203","401","2016-01-09","9","22"
"3874","1254","157","2016-01-10","9","14"
"3875","1030","129","2016-01-11","9","20"
"3876","2964","371","2016-01-12","9","19"
"3877","1534","192","2016-01-13","9","7"
"3878","814","102","2016-01-14","9","9"
"3879","607","76","2016-01-15","9","14"
"3880","3403","426","2016-01-16","9","11"
"3881","3291","412","2016-01-17","9","3"
"3882","4314","540","2016-01-18","9","10"
"3883","1190","149","2016-01-19","9","2"
"3884","3459","433","2016-01-20","9","21"
"3885","3379","423","2016-01-21","9","1"
"3886","1669","209","2016-01-22","9","14"
"3887","1558","195","2016-01-23","9","20"
"3888","1390","174","2016-01-24","9","6"
"3889","3307","414","2016-01-25","9","5"
"3890","2404","301","2016-01-26","9","4"
"3891","3196","400","2016-01-27","9","8"
"3892","1190","149","2016-01-28","9","13"
"3893","4418","553","2016-01-29","9","12"
"3894","1909","239","2016-01-30","9","23"
"3895","3227","404","2016-01-31","9","24"
"3896","3571","447","2016-02-01","9","8"
"3897","3275","410","2016-02-02","9","15"
"3898","1598","200","2016-02-03","9","20"
"3899","1190","149","2016-02-04","9","16"
"3900","2436","305","2016-02-05","9","5"
"3901","2724","341","2016-02-06","9","4"
"3902","1286","161","2016-02-07","9","10"
"3903","615","77","2016-02-08","9","6"
"3904","767","96","2016-02-09","9","19"
"3905","2652","332","2016-02-10","9","20"
"3906","2293","287","2016-02-11","9","2"
"3907","4746","594","2016-02-12","9","23"
"3908","4602","576","2016-02-13","9","8"
"3909","2484","311","2016-02-14","9","14"
"3910","2700","338","2016-02-15","9","6"
"3911","4178","523","2016-02-16","9","9"
"3912","1406","176","2016-02-17","9","11"
"3913","3148","394","2016-02-18","9","19"
"3914","1574","197","2016-02-19","9","6"
"3915","2700","338","2016-02-20","9","6"
"3916","1222","153","2016-02-21","9","13"
"3917","3635","455","2016-02-22","9","21"
"3918","3699","463","2016-02-23","9","2"
"3919","3747","469","2016-02-24","9","4"
"3920","1582","198","2016-02-25","9","6"
"3921","3235","405","2016-02-26","9","9"
"3922","3467","434","2016-02-27","9","13"
"3923","3771","472","2016-02-28","9","1"
"3924","2428","304","2016-02-29","9","2"
"3925","2724","341","2016-03-01","9","2"
"3926","2149","269","2016-03-02","9","6"
"3927","3331","417","2016-03-03","9","24"
"3928","926","116","2016-03-04","9","9"
"3929","2788","349","2016-03-05","9","13"
"3930","1757","220","2016-03-06","9","8"
"3931","3491","437","2016-03-07","9","3"
"3932","3867","484","2016-03-08","9","19"
"3933","4266","534","2016-03-09","9","9"
"3934","3891","487","2016-03-10","9","22"
"3935","4066","509","2016-03-11","9","3"
"3936","3587","449","2016-03-12","9","6"
"3937","615","77","2016-03-13","9","9"
"3938","3739","468","2016-03-14","9","7"
"3939","4794","600","2016-03-15","9","2"
"3940","615","77","2016-03-16","9","8"
"3941","3411","427","2016-03-17","9","4"
